101409,9819,2,M
101410,8045,1,M
101411,102815,6,F
101412,"",2,F
101413,1144,2,M
101414,41215,1,F
101415,2688,2,F
101416,18751,3,F
101417,39629,3,M
101418,28267,2,F
101419,56959,5,F
101420,109117,6,M
101421,18728,2,F
101422,3678,2,M
101423,34348,3,M
101424,49097,4,F
101425,"",2,M
101426,22286,3,M
101427,"",2,M
101428,17212,3,M
101429,4087,2,F
101430,324,1,F
101431,22704,2,M
101432,17962,3,M
101433,9627,1,F
101434,9621,2,F
101435,13883,2,F
101436,1086,2,M
101437,88074,6,M
101438,3106,2,M
101439,39383,1,M
101440,"",2,F
101441,4753,1,M
101442,20644,4,F
101443,16732,3,M
101444,32219,4,M
101445,"",1,F
101446,11831,2,F
101447,26106,2,F
101448,6659,1,M
101449,14422,2,M
101450,2954,2,F
101451,10494,7,M
101452,5121,1,M
101453,4802,1,M
101454,8252,1,M
101455,7529,4,F
101456,7565,3,M
101457,5552,1,M
101458,6494,1,M
101459,38186,3,M
101460,19813,2,F
101461,36714,2,F
101462,"",2,M
101463,13693,3,F
101464,15801,2,M
101465,3384,1,M
101466,7004,1,M
101467,5868,2,M
101468,26264,3,M
101469,4502,1,F
101470,17767,3,F
101471,15836,1,F
101472,14297,2,F
101473,19403,1,M
101474,"",2,F
101475,17437,3,F
101476,"",1,F
101477,9518,3,F
101478,126,2,F
101479,1396,1,M
101480,12973,2,M
101481,6248,2,F
101482,9535,1,M
101483,46637,2,M
101484,31614,4,F
101485,10446,2,F
101486,14728,3,M
101487,8735,1,F
101488,3142,2,M
101489,12717,1,F
101490,6187,3,M
101491,2486,1,F
101492,17521,1,M
101493,39476,3,F
101494,56126,2,M
101495,13922,2,M
101496,302,2,M
101497,338,2,F
101498,2265,2,F
101499,17145,2,M
101500,107542,9,M
101501,11093,2,M
101502,34765,2,F
101503,16128,2,M
101504,12161,1,F
101505,41519,2,M
101506,22183,1,M
101507,79916,6,M
101508,3159,1,M
101509,88878,4,F
101510,14946,1,F
101511,"",1,F
101512,"",1,M
101513,21249,3,M
101514,16337,2,M
101515,14621,3,M
101516,45152,2,F
101517,8776,3,F
101518,5876,2,M
101519,54039,4,M
101520,14792,3,M
101521,3845,2,M
101522,6337,3,M
101523,5572,3,F
101524,20221,2,F
101525,"",2,M
101526,"",2,F
101527,10003,2,F
101528,577,1,F
101529,16645,2,M
101530,3994,1,F
101531,5241,1,F
101532,7734,1,F
101533,2245,2,M
101534,11634,3,M
101535,26044,3,M
101536,38767,2,M
101537,1222,3,F
101538,6805,1,M
101539,"",2,M
101540,14062,2,F
101541,5635,2,F
101542,24921,3,F
101543,28001,3,F
101544,14697,2,F
101545,14985,2,F
101546,7678,2,F
101547,"",2,F
101548,22413,2,M
101549,38176,3,M
101550,22311,2,F
101551,44355,2,F
101552,85474,5,M
101553,11313,2,M
101554,10316,2,M
101555,4756,1,F
101556,4146,2,M
101557,47568,2,M
101558,1712,2,M
101559,24728,2,F
101560,20866,2,M
101561,84205,4,M
101562,3434,1,F
101563,7894,3,F
101564,1439,2,M
101565,1334,3,M
101566,19709,3,M
101567,15718,1,M
101568,18713,3,M
101569,4149,1,M
101570,8311,1,M
101571,14676,2,M
101572,646,3,F
101573,5101,2,M
101574,7869,2,F
101575,45599,4,F
101576,14238,1,M
101577,14975,3,M
101578,8269,5,M
101579,6969,3,M
101580,65479,3,F
101581,8174,1,F
101582,10651,2,F
101583,16895,2,F
101584,9435,2,F
101585,13584,3,M
101586,8001,2,F
101587,49665,2,M
101588,12468,2,M
101589,12996,1,M
101590,17368,2,M
101591,16102,3,M
101592,21081,2,M
101593,17366,3,M
101594,16841,2,M
101595,13854,1,F
101596,5483,2,M
101597,41254,1,M
101598,7036,2,M
101599,39455,1,M
101600,14658,3,F
101601,40298,2,M
101602,27662,2,F
101603,7979,2,F
101604,5603,2,F
101605,97923,4,F
101606,9995,1,M
101607,11065,2,F
101608,161588,9,F
101609,71786,6,M
101610,694,3,F
101611,5685,3,M
101612,45127,1,M
101613,127391,4,F
101614,78267,2,F
101615,4573,2,M
101616,14288,1,F
101617,12921,2,M
101618,17813,3,M
101619,127019,6,M
101620,11775,2,F
101621,18655,2,M
101622,28679,3,F
101623,127541,6,M
101624,4343,2,F
101625,4614,1,M
101626,126265,4,M
101627,10066,2,F
101628,17646,2,F
101629,8501,1,M
101630,"",1,M
101631,1854,2,M
101632,4857,2,M
101633,6593,6,M
101634,7378,2,M
101635,19657,3,M
101636,65485,5,M
101637,7222,2,F
101638,41591,4,F
101639,10676,1,F
101640,14524,2,M
101641,1464,3,F
101642,18706,2,M
101643,2839,3,F
101644,19375,3,M
101645,3777,1,M
101646,52864,4,F
101647,8069,3,F
101648,26921,2,F
101649,2557,3,M
101650,19604,1,F
101651,"",1,F
101652,1697,1,M
101653,54297,2,F
101654,26484,2,F
101655,13375,2,M
101656,55026,3,F
101657,94243,6,M
101658,10598,2,F
101659,19423,2,M
101660,10909,2,F
101661,11084,1,M
101662,7067,1,F
101663,31308,4,M
101664,6622,2,M
101665,7393,2,F
101666,32926,1,M
101667,14244,3,F
101668,10256,1,M
101669,"",2,M
101670,3741,1,M
101671,56872,4,F
101672,24877,1,M
101673,24281,2,F
101674,14687,2,M
101675,13078,2,M
101676,113871,6,F
101677,57818,6,F
101678,16173,3,M
101679,18053,2,M
101680,3938,2,M
101681,31413,4,F
101682,37538,1,M
101683,45713,1,M
101684,8309,1,F
101685,22737,3,M
101686,27985,3,M
101687,9685,2,M
101688,6668,2,F
101689,4571,1,F
101690,56439,5,M
101691,"",2,F
101692,17362,1,F
101693,8934,2,M
101694,7312,1,M
101695,34622,4,M
101696,7064,3,M
101697,19303,3,F
101698,6638,2,F
101699,6995,3,M
101700,10833,1,F
101701,4568,1,F
101702,"",1,M
101703,137068,6,M
101704,12166,1,F
101705,7062,3,F
101706,43019,2,M
101707,16577,3,F
101708,29527,3,F
101709,12718,3,M
101710,19224,1,M
101711,4099,1,F
101712,16534,2,F
101713,"",1,M
101714,19367,2,F
101715,18033,2,F
101716,22864,3,F
101717,28416,3,F
101718,3078,2,F
101719,11988,2,M
101720,7715,2,M
101721,5164,2,F
101722,11515,1,F
101723,22441,4,F
101724,40569,2,M
101725,4292,2,M
101726,21967,2,M
101727,"",2,M
101728,21613,1,M
101729,29524,1,F
101730,8263,2,F
101731,5406,2,M
101732,21596,3,M
101733,48699,3,F
101734,25319,1,F
101735,93542,5,M
101736,8254,1,M
101737,18856,1,F
101738,67667,4,M
101739,8336,1,F
101740,4153,1,F
101741,5216,3,M
101742,128844,5,M
101743,"",2,M
101744,3049,1,M
101745,33121,4,F
101746,7759,1,F
101747,18068,3,F
101748,10178,3,F
101749,66029,5,M
101750,20317,2,F
101751,30088,3,M
101752,20276,2,F
101753,26242,2,F
101754,14548,1,F
101755,10952,2,F
101756,10888,3,M
101757,9151,2,F
101758,106118,7,M
101759,62574,4,M
101760,19247,1,M
101761,4296,1,F
101762,6199,2,M
101763,5003,3,F
101764,5722,2,M
101765,20254,1,M
101766,15706,1,M
101767,6818,2,F
101768,6624,2,M
101769,17875,1,M
101770,8986,3,M
101771,16087,2,M
101772,7874,2,M
101773,4948,2,M
101774,16426,2,M
101775,59215,4,F
101776,13553,2,F
101777,11592,3,M
101778,8625,1,M
101779,9327,1,F
101780,7718,3,M
101781,18004,1,F
101782,3491,1,F
101783,19139,1,F
101784,27181,3,F
101785,95475,4,M
101786,53117,2,M
101787,20925,3,M
101788,9429,2,M
101789,59645,3,M
101790,3567,1,M
101791,37077,3,M
101792,16634,3,M
101793,28579,3,M
101794,19477,2,F
101795,67045,3,M
101796,5968,2,M
101797,"",3,M
101798,18335,3,F
101799,5243,1,M
101800,8266,2,F
101801,105901,5,F
101802,18637,2,F
101803,7319,1,M
101804,8915,1,M
101805,41548,1,F
101806,15022,2,F
101807,12154,3,M
101808,7647,1,F
101809,11393,2,M
101810,21158,1,M
101811,16125,1,F
101812,4382,1,F
101813,12214,1,F
101814,9284,3,F
101815,6769,2,F
101816,"",1,M
101817,5305,3,F
101818,5648,2,M
101819,3079,3,M
101820,11241,2,M
101821,842233782,1,M
101822,29069,1,M
101823,4601,2,F
101824,11281,2,F
101825,69876,5,F
101826,15954,1,F
101827,31114,2,M
101828,11789,2,F
101829,7286,1,M
101830,4312,2,F
101831,12007,2,M
101832,10063,6,F
101833,28463,1,F
101834,4824,1,M
101835,10679,1,F
101836,7032,2,F
101837,11242,1,M
101838,78578,5,M
101839,4037,2,F
101840,24094,2,M
101841,10545,3,F
101842,64868,6,M
101843,3127,2,M
101844,37089,2,M
101845,4315,1,M
101846,5147,2,F
101847,35486,3,M
101848,5511,3,F
101849,59754,4,M
101850,20865,1,F
101851,128207,6,F
101852,21958,2,M
101853,19193,3,F
101854,7221,3,M
101855,22478,4,F
101856,12434,2,M
101857,19636,1,F
101858,375599136,2,M
101859,4871,1,F
101860,4892,1,M
101861,12811,2,M
101862,13751,2,M
101863,7407,3,F
101864,30758,2,F
101865,197415,5,M
101866,20802,1,M
101867,22303,1,F
101868,21294,3,F
101869,11284,3,F
101870,16307,2,F
101871,37361,2,M
101872,31105,3,F
101873,8123,2,F
101874,9304,2,F
101875,6924,1,F
101876,10145,2,M
101877,11485,3,M
101878,6491,2,M
101879,755,5,M
101880,14512,1,F
101881,3883,2,M
101882,27633,3,F
101883,38915,2,F
101884,10513,1,F
101885,"",3,F
101886,11204,2,M
101887,19945,2,M
101888,13957,2,F
101889,82737,3,F
101890,2246,1,M
101891,46535,2,F
101892,25395,3,M
101893,13838,2,F
101894,4941,2,M
101895,2789,2,M
101896,14269,1,M
101897,24094,3,F
101898,3608,1,M
101899,40388,3,F
101900,222301,17,M
101901,11369,3,M
101902,3232,1,M
101903,13909,2,F
101904,21595,4,F
101905,66555,5,M
101906,23318,1,M
101907,10249,2,F
101908,9856,2,F
101909,15935,3,F
101910,1372,3,F
101911,1592,3,M
101912,13834,1,M
101913,37077,2,M
101914,4937,2,M
101915,13673,2,F
101916,32798,2,M
101917,9529,2,F
101918,2594,1,M
101919,5284,2,F
101920,31795,1,F
101921,21895,2,M
101922,35073,4,M
101923,43055,2,M
101924,1108,1,M
101925,32275,2,F
101926,54292,5,F
101927,13652,1,F
101928,19849,2,F
101929,7556,1,F
101930,18631,3,F
101931,11787,2,M
101932,44426,1,F
101933,73628,2,M
101934,16488,3,F
101935,16543,2,M
101936,5447,2,M
101937,16107,2,F
101938,1985,3,M
101939,26882,4,M
101940,25004,2,M
101941,70,3,F
101942,12843,3,F
101943,12737,2,F
101944,19268,3,F
101945,35368,4,F
101946,1321,2,F
101947,501,2,F
101948,20124,4,F
101949,17123,1,F
101950,8276,3,M
101951,11432,3,F
101952,5096,3,F
101953,11345,2,M
101954,4925,1,M
101955,33011,2,M
101956,15107,2,M
101957,50654,3,M
101958,16515,1,F
101959,40721,2,F
101960,42556,2,F
101961,51225,3,F
101962,38005,3,M
101963,13542,3,F
101964,36834,1,F
101965,10857,1,M
101966,5163,2,M
101967,23746,1,F
101968,13699,3,M
101969,10792,1,F
101970,"",1,F
101971,12555,1,M
101972,9683,1,F
101973,"",2,M
101974,12318,2,M
101975,55111,6,F
101976,18186,1,M
101977,33605,4,M
101978,30247,1,M
101979,33875,3,M
101980,13806,3,M
101981,8166,2,M
101982,16063,1,F
101983,817531856,2,F
101984,16132,2,M
101985,30272,3,F
101986,5118,2,M
101987,21544,1,F
101988,"",2,M
101989,7939,1,M
101990,25301,1,M
101991,49993,3,M
101992,36129,3,F
101993,15724,1,M
101994,25239,3,F
101995,6088,1,M
101996,68727,3,F
101997,14833,2,M
101998,"",1,F
101999,22647,3,F
102000,8642,2,M
102001,18839,1,M
102002,66182,2,F
102003,4206,1,F
102004,"",2,M
102005,78531,5,F
102006,3638,2,F
102007,6674,3,F
102008,12513,3,M
102009,32494,3,F
102010,16992,1,F
102011,58697,6,M
102012,2781,2,M
102013,10022,2,F
102014,"",2,M
102015,107961,5,F
102016,1794,3,F
102017,16133,2,M
102018,53818,6,F
102019,399,1,M
102020,19728,1,F
102021,8686,2,M
102022,8375,1,F
102023,38174,2,M
102024,20408,2,F
102025,4315,1,M
102026,36303,1,F
102027,7477,2,M
102028,5569,3,F
102029,91211,4,M
102030,9288,1,F
102031,14601,3,M
102032,18345,1,F
102033,15078,2,F
102034,59949,3,F
102035,13291,1,M
102036,5649,3,F
102037,5685,3,M
102038,9868,3,M
102039,15921,2,M
102040,4493,2,F
102041,27816,3,F
102042,10529,2,F
102043,31961,1,M
102044,3471,1,F
102045,23476,3,F
102046,18379,1,M
102047,27097,3,M
102048,3897,1,M
102049,7482,1,M
102050,53987,4,F
102051,4159,1,F
102052,29809,2,F
102053,26175,3,M
102054,48869,4,M
102055,7783,2,F
102056,35789,4,M
102057,776,2,M
102058,864,3,M
102059,30199,1,M
102060,12928,2,M
102061,22367,3,M
102062,19341,3,F
102063,13947,3,M
102064,53306,6,M
102065,14856,2,F
102066,6776,2,F
102067,6369,2,M
102068,23686,2,F
102069,57266,4,M
102070,16244,2,F
102071,14298,2,F
102072,5524,3,F
102073,26367,4,M
102074,5648,2,F
102075,34549,3,M
102076,3104,2,F
102077,37212,3,F
102078,33108,3,F
102079,14993,3,F
102080,9729,4,F
102081,6016,3,M
102082,12973,2,M
102083,"",1,M
102084,13215,2,M
102085,51518,4,M
102086,24274,2,M
102087,19065,2,F
102088,15444,3,M
102089,1447,1,F
102090,15295,2,F
102091,7964,2,M
102092,10463,1,F
102093,79604,4,F
102094,47613,4,F
102095,5944,2,M
102096,9994,1,F
102097,5098,3,M
102098,12393,1,M
102099,49727,3,M
102100,5883,3,F
102101,11508,2,M
102102,269,3,F
102103,60184,6,F
102104,31489,2,M
102105,40894,2,F
102106,4468,2,M
102107,10187,3,F
102108,4225,1,F
102109,709,2,M
102110,18478,3,M
102111,26425,2,M
102112,30288,2,M
102113,3434,2,M
102114,105828,6,M
102115,4369,2,M
102116,13324,2,F
102117,6581,2,M
102118,19054,2,F
102119,69,2,F
102120,42472,3,M
102121,499,1,F
102122,15752,3,F
102123,8251,2,M
102124,451,1,F
102125,44056,2,F
102126,18256,1,M
102127,6596,2,M
102128,33607,1,F
102129,3008,1,M
102130,13958,3,M
102131,12614,2,M
102132,24267,4,M
102133,41487,3,F
102134,9364,3,F
102135,3177,2,F
102136,13289,3,M
102137,44516,3,M
102138,20965,1,M
102139,2956,1,M
102140,3245,3,M
102141,1232,2,M
102142,47537,1,M
102143,9492,1,M
102144,2452,2,F
102145,33697,3,F
102146,116347,7,M
102147,34045,3,F
102148,17824,3,M
102149,21194,3,M
102150,3888,2,F
102151,15588,3,F
102152,29296,4,M
102153,12918,2,M
102154,19815,1,M
102155,30512,3,M
102156,27075,1,M
102157,67,1,M
102158,39719,3,M
102159,11838,1,M
102160,5213,2,M
102161,49175,3,F
102162,5446,1,M
102163,4575,1,M
102164,22733,2,M
102165,12957,3,F
102166,41329,2,M
102167,6808,2,F
102168,16417,3,M
102169,49923,4,M
102170,31921,3,F
102171,12378,1,F
102172,429,1,M
102173,39289,2,M
102174,23173,4,M
102175,39957,2,F
102176,21795,2,F
102177,30703,3,F
102178,9843,1,M
102179,14002,2,M
102180,17627,2,F
102181,8069,3,F
102182,9763,2,F
102183,22727,2,M
102184,14681,1,F
102185,6909,3,F
102186,14831,3,F
102187,432,2,M
102188,18662,2,M
102189,94785,5,F
102190,49013,3,M
102191,11254,1,M
102192,20698,1,F
102193,10783,2,M
102194,6492,3,F
102195,12861,3,F
102196,19551,1,F
102197,3285,1,M
102198,19886,2,M
102199,222478,17,M
102200,14342,2,M
102201,10841,2,M
102202,44434,4,F
102203,287567,8,M
102204,30142,2,M
102205,"",1,M
102206,33733,3,M
102207,1073,2,F
102208,61349,2,F
102209,5877,3,M
102210,6296,3,F
102211,49292,4,M
102212,48512,4,M
102213,10754,2,F
102214,22621,3,M
102215,31004,1,M
102216,193821,6,F
102217,12936,2,F
102218,5674,3,M
102219,37377,1,F
102220,4391,2,M
102221,2051,1,F
102222,16674,3,F
102223,51974,3,M
102224,6949,2,F
102225,45646,1,M
102226,64164,4,M
102227,"",2,F
102228,12135,3,F
102229,1404,2,M
102230,70252,6,M
102231,100169,6,M
102232,21185,2,M
102233,18421,3,M
102234,24969,4,M
102235,21299,3,F
102236,26149,2,F
102237,"",2,F
102238,43944,3,F
102239,30389,2,F
102240,18728,2,F
102241,6048,1,M
102242,486,1,F
102243,11274,3,M
102244,812,3,M
102245,28854,2,M
102246,18681,3,M
102247,38516,2,M
102248,69259,4,F
102249,12575,2,F
102250,1864,2,F
102251,18122,2,F
102252,9796,2,F
102253,30388,2,F
102254,14286,3,M
102255,38024,3,M
102256,74586,3,F
102257,11417,1,F
102258,30943,4,F
102259,35195,2,M
102260,22878,2,M
102261,24177,3,M
102262,19984,2,F
102263,44851,2,M
102264,10964,1,M
102265,40312,3,M
102266,32817,3,M
102267,"",2,F
102268,42506,1,M
102269,21609,3,M
102270,3778,2,F
102271,41214,2,M
102272,2598,2,F
102273,6339,1,F
102274,16666,2,F
102275,16566,2,M
102276,9193,1,M
102277,12476,3,M
102278,69961,2,F
102279,6347,1,F
102280,3175,3,F
102281,29883,4,F
102282,5501,1,F
102283,13955,2,M
102284,6477,2,M
102285,17818,3,M
102286,15342,1,F
102287,18377,2,F
102288,12609,1,M
102289,56266,4,F
102290,5022,2,F
102291,25302,4,F
102292,41511,1,F
102293,24922,2,M
102294,42965,3,F
102295,31427,1,M
102296,1862,3,M
102297,4213,1,M
102298,38664,1,M
102299,5113,2,F
102300,8167,3,M
102301,25662,4,M
102302,17267,2,M
102303,60195,2,F
102304,9761,1,F
102305,609,2,M
102306,17111,2,M
102307,6062,2,F
102308,10624,1,F
102309,2045,3,F
102310,1509,2,M
102311,16542,2,M
102312,80108123,2,F
102313,9855,2,F
102314,27869,3,F
102315,"",2,M
102316,"",1,M
102317,13263,3,F
102318,3054,1,F
102319,17041,2,M
102320,89397,2,M
102321,6185,1,M
102322,4719,1,F
102323,10892,1,M
102324,11975,1,F
102325,16557,1,M
102326,11761,2,F
102327,10526,2,F
102328,24386,3,M
102329,27622,4,F
102330,19052,1,F
102331,16467,3,F
102332,14979,2,M
102333,30242,3,M
102334,17362,3,F
102335,6001,3,M
102336,"",1,M
102337,3595,1,M
102338,10822,1,F
102339,154,2,F
102340,8568,2,F
102341,5315,2,F
102342,8492,1,M
102343,11189,1,F
102344,8267,2,F
102345,33291,2,M
102346,27539,3,M
102347,162849,4,F
102348,25665,3,F
102349,6239,2,M
102350,32874,4,F
102351,926,2,F
102352,15249,2,M
102353,6599,1,F
102354,44375,4,M
102355,11909,1,M
102356,"",2,F
102357,4081,1,M
102358,84008,5,F
102359,12415,3,F
102360,11003,2,M
102361,18793,2,F
102362,74473,5,F
102363,"",2,M
102364,17278,2,F
102365,408809411,2,F
102366,1321,2,F
102367,21229,3,F
102368,19287,2,M
102369,80342,5,M
102370,"",2,M
102371,9165,1,F
102372,24389,3,M
102373,28074,2,F
102374,5425,1,F
102375,31681,4,M
102376,4886,1,F
102377,6562,2,M
102378,8352,4,M
102379,80261,6,M
102380,22204,2,M
102381,16051,3,M
102382,27296,4,F
102383,6654,5,F
102384,29203,1,F
102385,10437,1,M
102386,83402,3,M
102387,44869,4,M
102388,32749,3,F
102389,20795,4,M
102390,7341,1,F
102391,17399,2,M
102392,5725,2,F
102393,4659,2,M
102394,72095,3,F
102395,21051,2,M
102396,5203,2,F
102397,99973,4,M
102398,17859,2,F
102399,79214,3,F
102400,4746,1,M
102401,33728,3,F
102402,11163,3,M
102403,53487,4,M
102404,24793,2,F
102405,66516,3,M
102406,3223,1,M
102407,25924,2,M
102408,3259,2,M
102409,13591,3,F
102410,24319,2,F
102411,18816,3,F
102412,126041,5,M
102413,23228,4,M
102414,12325,2,F
102415,1581,2,F
102416,16346,3,F
102417,19118,3,M
102418,28555,1,M
102419,83306,3,M
102420,18503,2,F
102421,4902,2,F
102422,7073,3,M
102423,10036,3,F
102424,21279,3,M
102425,14821,2,M
102426,10894,3,F
102427,13452,1,F
102428,9007,2,M
102429,5636,1,M
102430,11816,1,M
102431,36819,2,M
102432,51017,3,F
102433,16657,3,M
102434,6107,2,M
102435,26564,3,M
102436,33476,2,F
102437,8193,2,M
102438,82105,3,M
102439,"",3,M
102440,7019,1,F
102441,5885,2,F
102442,14578,3,M
102443,34776,4,M
102444,24921,2,F
102445,"",3,F
102446,36101,3,F
102447,7354,2,M
102448,4844,1,F
102449,3681,2,F
102450,497,1,M
102451,17827,3,M
102452,16356,2,F
102453,122659,6,M
102454,53013,3,M
102455,3531,1,F
102456,141615,9,F
102457,8634,2,F
102458,4353,1,F
102459,16021,1,F
102460,"",3,F
102461,31023,1,M
102462,26315,1,M
102463,11051,2,M
102464,110057,8,F
102465,14401,2,F
102466,5086,1,F
102467,39807,3,F
102468,83886,4,F
102469,1343,2,F
102470,697,3,M
102471,973,3,F
102472,396,2,F
102473,12251,2,M
102474,6749,3,M
102475,18401,2,F
102476,9213,1,F
102477,28242,4,M
102478,215992,17,M
102479,10561,1,M
102480,15825,2,M
102481,47048,3,F
102482,12617,1,M
102483,14895,2,M
102484,5185,2,M
102485,52372,3,F
102486,51563,2,F
102487,16268,2,M
102488,11106,3,F
102489,54594,3,F
102490,5618,2,F
102491,4171,1,M
102492,15633,1,F
102493,15855,3,M
102494,10612,1,F
102495,4803,2,M
102496,12625,1,F
102497,4562,1,M
102498,17426,3,F
102499,26606,2,F
102500,45389,3,M
102501,6287,2,F
102502,42145,3,F
102503,10112,2,M
102504,15274,1,F
102505,"",1,M
102506,21148,2,M
102507,7643,3,F
102508,18417,3,F
102509,8392,2,F
102510,29549,4,M
102511,17718,2,M
102512,9103,2,M
102513,17929,2,M
102514,5438,3,M
102515,13707,1,F
102516,51244,2,M
102517,37591,3,F
102518,3472,2,M
102519,5812,2,M
102520,60732,4,M
102521,33031,2,M
102522,32947,2,F
102523,3106,2,F
102524,13412,2,F
102525,101381,7,F
102526,4431,2,M
102527,7517,2,M
102528,24143,4,F
102529,1058,3,F
102530,5319,3,M
102531,17567,2,F
102532,5111,3,F
102533,4475,2,F
102534,7093,2,F
102535,5729,3,F
102536,887,1,M
102537,56544,4,M
102538,4109,2,M
102539,19152,2,F
102540,329038,10,M
102541,63012,3,F
102542,5795,2,F
102543,126358,8,F
102544,27717,3,F
102545,11373,3,F
102546,8592,2,F
102547,107332,10,M
102548,1193,2,F
102549,46226,1,M
102550,9834,2,M
102551,15492,1,M
102552,348,2,F
102553,2104,4,F
102554,4707,1,M
102555,107761,6,F
102556,15711,2,M
102557,5134,2,M
102558,7534,3,M
102559,34161,1,F
102560,10728,2,F
102561,23915,4,M
102562,6875,2,F
102563,37839,3,F
102564,17856,2,M
102565,29491,3,F
102566,23447,3,M
102567,9422,2,F
102568,24661,3,M
102569,6558,2,M
102570,668,3,F
102571,8933,2,F
102572,752,2,F
102573,41388,4,F
102574,9729,3,F
102575,5671,2,M
102576,11743,3,F
102577,33076,2,M
102578,"",3,F
102579,11805,1,F
102580,48185,3,F
102581,"",1,M
102582,7565,2,M
102583,7951,3,M
102584,8961,2,F
102585,5541,3,F
102586,4421,2,M
102587,"",2,F
102588,57207,6,M
102589,37346,3,F
102590,35017,2,M
102591,10072,3,M
102592,304465,18,F
102593,8127,3,M
102594,17058,2,F
102595,139,2,M
102596,34122,2,M
102597,"",1,F
102598,20738,2,M
102599,16994,3,M
102600,9615,3,F
102601,7986,1,M
102602,31667,1,M
102603,19833,1,M
102604,28646,3,M
102605,35935,4,M
102606,31142,2,M
102607,18551,2,M
102608,15949,2,M
102609,5499,2,M
102610,12335,2,F
102611,15578,3,M
102612,14297,2,M
102613,11851,2,M
102614,20541,1,M
102615,167,2,M
102616,15685,1,F
102617,4512,1,M
102618,10167,3,F
102619,6532,2,F
102620,23515,1,F
102621,6292,2,M
102622,12457,3,F
102623,51851,5,M
102624,31624,3,M
102625,15717,2,F
102626,12756,3,M
102627,10457,1,M
102628,61622,4,F
102629,4157,1,F
102630,78879,4,M
102631,11492,2,M
102632,11574,3,M
102633,"",3,M
102634,6276,1,F
102635,61469,4,M
102636,26822,2,F
102637,3099,2,F
102638,14457,3,M
102639,9511,2,F
102640,28096,4,F
102641,136212,4,M
102642,11873,3,F
102643,9579,2,M
102644,132117,4,F
102645,35189,2,F
102646,28119,2,M
102647,6658,2,M
102648,"",2,F
102649,804,3,F
102650,7487,2,F
102651,16111,1,M
102652,68663,5,M
102653,37992,4,F
102654,2478,2,M
102655,316309595,3,F
102656,32954,2,M
102657,5143,2,F
102658,18424,1,M
102659,13623,3,F
102660,48924,4,M
102661,283,2,F
102662,13158,3,F
102663,61983,4,F
102664,13423,1,F
102665,17885,2,F
102666,105281,4,F
102667,15956,3,F
102668,4389,1,F
102669,5896,1,F
102670,17812,1,M
102671,21535,1,F
102672,8823,2,F
102673,"",2,F
102674,11482,1,M
102675,15844,3,F
102676,20827,1,M
102677,2153,1,F
102678,15265,2,M
102679,30955,3,M
102680,8452,2,M
102681,8726,1,F
102682,6385,1,F
102683,6808,1,M
102684,6524,3,M
102685,"",1,M
102686,29433,2,F
102687,"",2,M
102688,9866,1,F
102689,54811,4,F
102690,36711,3,M
102691,8089,2,F
102692,92058,3,M
102693,15571,2,F
102694,13061,2,M
102695,61433,2,F
102696,14291,2,M
102697,29005,2,F
102698,14725,2,F
102699,59122,5,M
102700,3193,2,M
102701,26334,2,M
102702,13869,2,M
102703,12831,1,F
102704,143252,10,M
102705,26866,3,F
102706,4827,1,M
102707,69921,5,F
102708,348,2,F
102709,30568,4,M
102710,12976,3,F
102711,17451,1,M
102712,10652,1,F
102713,16256,2,M
102714,50566,4,M
102715,14131,2,F
102716,558,1,M
102717,37001,1,M
102718,1861,3,M
102719,22302,3,F
102720,9684,2,F
102721,22317,1,F
102722,589,1,F
102723,12493,2,F
102724,12933,2,M
102725,1333,2,F
102726,8127,2,F
102727,16802,3,F
102728,18601,2,M
102729,3228,3,F
102730,31818,2,F
102731,37052,4,M
102732,22631,2,M
102733,15024,1,F
102734,36223,2,F
102735,7648,2,M
102736,29673,3,M
102737,12739,1,F
102738,4369,2,M
102739,7734,3,M
102740,13346,2,F
102741,24188,1,M
102742,6608,1,F
102743,44305,3,F
102744,43558,3,F
102745,4195,2,M
102746,44272,3,F
102747,121161,8,F
102748,12912,1,F
102749,10881,2,M
102750,80437,5,M
102751,81805,2,F
102752,9751,2,F
102753,38578,3,F
102754,21276,1,M
102755,"",1,M
102756,1986,3,M
102757,17483,2,M
102758,4278,1,M
102759,8855,2,M
102760,6933,2,M
102761,7509,3,F
102762,22345,2,F
102763,4508,1,M
102764,"",2,M
102765,28065,3,M
102766,9152,2,F
102767,3303,1,F
102768,22591,1,M
102769,6117,2,F
102770,4654,1,M
102771,3485,1,F
102772,4207,2,F
102773,9248,1,F
102774,"",2,F
102775,6766,1,M
102776,22118,1,F
102777,3085,1,F
102778,10455,1,F
102779,38003,3,F
102780,14122,1,F
102781,19304,3,M
102782,13767,1,F
102783,43661,4,F
102784,20029,2,F
102785,"",2,F
102786,17614,2,F
102787,18587,2,F
102788,5907,1,F
102789,4378,2,F
102790,7482,1,M
102791,56889,6,F
102792,8237,2,M
102793,"",2,F
102794,2752,1,F
102795,31005,3,F
102796,20553,3,F
102797,5289,2,M
102798,16515,2,M
102799,5205,2,F
102800,1012,2,F
102801,"",2,M
102802,23148,1,M
102803,7369,3,M
102804,5712,2,M
102805,3041,1,M
102806,42876,3,M
102807,39753,3,F
102808,57048,6,M
102809,11167,2,F
102810,7177,3,F
102811,17196,1,M
102812,6783,2,M
102813,3182,2,F
102814,24655,4,F
102815,32216,4,M
102816,11021,3,M
102817,518,2,M
